batch, input_dim, output_dim, total_forward_time(ms), mean_forward_time(ms)
1,512,8,461.7278747558594,0.04617278747558594
1,512,16,462.15435791015625,0.04621543579101563
1,512,32,460.6109619140625,0.04606109619140625
1,512,64,458.66461181640625,0.04586646118164062
1,512,128,467.1961669921875,0.04671961669921875
1,512,256,517.9246826171875,0.05179246826171875
1,512,512,491.4423828125,0.04914423828125
1,512,1024,494.0066223144531,0.04940066223144531
1,512,2048,462.5233154296875,0.04625233154296875
1,1024,1,462.64715576171875,0.04626471557617187
1,1024,2,471.7846374511719,0.04717846374511719
1,1024,4,463.10736083984375,0.04631073608398437
1,1024,8,462.15948486328125,0.04621594848632812
1,1024,16,467.5226135253906,0.046752261352539064
1,1024,32,468.336181640625,0.0468336181640625
1,1024,64,461.4350891113281,0.046143508911132815
1,1024,128,457.332763671875,0.0457332763671875
1,1024,256,462.06903076171875,0.046206903076171875
1,1024,512,472.9188537597656,0.04729188537597656
1,1024,1024,473.8487854003906,0.04738487854003906
1,1024,2048,470.6354675292969,0.04706354675292969
1,2048,1,460.9114685058594,0.046091146850585935
1,2048,2,462.285400390625,0.0462285400390625
1,2048,4,469.47607421875,0.046947607421875
1,2048,8,463.9681396484375,0.04639681396484375
1,2048,16,464.3823547363281,0.046438235473632815
1,2048,32,462.6622619628906,0.04626622619628906
1,2048,64,468.9911804199219,0.046899118041992184
1,2048,128,465.9847717285156,0.046598477172851566
1,2048,256,464.71270751953125,0.04647127075195313
1,2048,512,464.3908996582031,0.046439089965820315
1,2048,1024,463.4583435058594,0.04634583435058594
1,2048,2048,464.2923278808594,0.04642923278808594
2,1,1,437.83380126953125,0.043783380126953125
2,1,2,443.9842834472656,0.04439842834472656
2,1,4,451.6105651855469,0.04516105651855469
2,1,8,450.107666015625,0.0450107666015625
2,1,16,445.64801025390625,0.04456480102539063
2,1,32,434.4461669921875,0.04344461669921875
2,1,64,433.929443359375,0.0433929443359375
2,1,128,440.5453186035156,0.04405453186035156
2,1,256,478.49615478515625,0.04784961547851563
2,1,512,466.2138366699219,0.046621383666992186
2,1,1024,468.4141540527344,0.04684141540527344
2,1,2048,473.8695983886719,0.04738695983886719
2,2,1,474.1974182128906,0.047419741821289066
2,2,2,453.8769226074219,0.045387692260742185
2,2,4,443.1186828613281,0.04431186828613281
2,2,8,438.7582702636719,0.043875827026367185
2,2,16,441.0591125488281,0.044105911254882814
2,2,32,444.63665771484375,0.044463665771484376
2,2,64,434.9246826171875,0.04349246826171875
2,2,128,437.3916931152344,0.04373916931152344
2,2,256,444.9017333984375,0.04449017333984375
2,2,512,468.8594665527344,0.04688594665527344
2,2,1024,460.34393310546875,0.04603439331054687
2,2,2048,466.1695251464844,0.04661695251464844
2,4,1,458.8872985839844,0.04588872985839844
2,4,2,452.6269226074219,0.045262692260742185
2,4,4,444.1044921875,0.04441044921875
2,4,8,451.1500549316406,0.045115005493164065
2,4,16,446.16265869140625,0.04461626586914062
2,4,32,450.0465087890625,0.04500465087890625
2,4,64,443.2058410644531,0.044320584106445314
2,4,128,445.9993896484375,0.04459993896484375
2,4,256,452.3888244628906,0.04523888244628906
2,4,512,452.0055236816406,0.04520055236816406
2,4,1024,470.2657775878906,0.04702657775878906
2,4,2048,443.2759704589844,0.044327597045898434
2,8,1,430.0751037597656,0.04300751037597656
2,8,2,431.33416748046875,0.043133416748046875
2,8,4,429.66510009765625,0.042966510009765625
2,8,8,426.84576416015625,0.04268457641601563
2,8,16,435.7303161621094,0.043573031616210935
2,8,32,435.18310546875,0.043518310546875
2,8,64,430.54534912109375,0.04305453491210937
2,8,128,439.0246276855469,0.04390246276855469
2,8,256,431.14874267578125,0.043114874267578124
2,8,512,438.7795104980469,0.043877951049804687
2,8,1024,443.7540283203125,0.04437540283203125
2,8,2048,439.01654052734375,0.04390165405273438
2,16,1,434.89013671875,0.043489013671875
2,16,2,443.6671447753906,0.044366714477539065
2,16,4,432.1335754394531,0.04321335754394531
2,16,8,428.20361328125,0.042820361328125
2,16,16,429.2185363769531,0.04292185363769531
2,16,32,427.6535339355469,0.04276535339355469
2,16,64,432.06707763671875,0.04320670776367187
2,16,128,439.57318115234375,0.04395731811523437
2,16,256,426.21514892578125,0.04262151489257812
2,16,512,427.07318115234375,0.04270731811523437
2,16,1024,434.5614013671875,0.04345614013671875
2,16,2048,435.7215881347656,0.043572158813476564
2,32,1,442.9814453125,0.04429814453125
2,32,2,446.9326477050781,0.044693264770507814
2,32,4,453.18402099609375,0.04531840209960938
2,32,8,467.8934631347656,0.04678934631347656
2,32,16,450.7864685058594,0.045078646850585935
2,32,32,446.5099182128906,0.044650991821289066
2,32,64,447.4713134765625,0.04474713134765625
2,32,128,445.47467041015625,0.04454746704101562
2,32,256,450.5126037597656,0.045051260375976565
2,32,512,451.1377258300781,0.04511377258300781
2,32,1024,447.6670837402344,0.04476670837402344
2,32,2048,450.1586608886719,0.045015866088867186
2,64,1,438.9193420410156,0.04389193420410156
2,64,2,440.6292419433594,0.04406292419433594
2,64,4,428.0042419433594,0.04280042419433594
2,64,8,434.12469482421875,0.043412469482421875
2,64,16,450.60394287109375,0.045060394287109375
2,64,32,437.9750671386719,0.04379750671386719
2,64,64,442.7176513671875,0.04427176513671875
2,64,128,443.17303466796875,0.044317303466796874
2,64,256,438.44158935546875,0.04384415893554688
2,64,512,445.0001220703125,0.04450001220703125
2,64,1024,433.90240478515625,0.043390240478515626
2,64,2048,427.74658203125,0.042774658203125
2,128,1,425.8597412109375,0.04258597412109375
2,128,2,431.5785827636719,0.043157858276367186
2,128,4,428.7178649902344,0.042871786499023436
2,128,8,432.4929504394531,0.04324929504394531
2,128,16,448.2818603515625,0.04482818603515625
2,128,32,449.7653503417969,0.044976535034179685
2,128,64,452.8130798339844,0.04528130798339844
2,128,128,449.8507385253906,0.04498507385253906
2,128,256,447.880859375,0.0447880859375
2,128,512,451.8664855957031,0.04518664855957031
2,128,1024,455.33538818359375,0.04553353881835937
2,128,2048,462.5440368652344,0.046254403686523435
2,256,1,452.14569091796875,0.04521456909179687
2,256,2,451.38531494140625,0.04513853149414063
2,256,4,438.14874267578125,0.04381487426757812
2,256,8,436.0751647949219,0.04360751647949219
2,256,16,461.68548583984375,0.04616854858398438
2,256,32,448.2774963378906,0.04482774963378906
2,256,64,460.7113952636719,0.04607113952636719
2,256,128,457.05987548828125,0.045705987548828125
2,256,256,445.1252746582031,0.04451252746582031
2,256,512,465.2172546386719,0.04652172546386719
2,256,1024,467.0194091796875,0.04670194091796875
2,256,2048,472.05511474609375,0.04720551147460938
2,512,1,454.95855712890625,0.04549585571289062
2,512,2,460.80560302734375,0.04608056030273437
2,512,4,463.6028747558594,0.04636028747558594
2,512,8,456.92413330078125,0.045692413330078126
2,512,16,460.0791931152344,0.04600791931152344
2,512,32,455.91131591796875,0.045591131591796875
2,512,64,465.061279296875,0.0465061279296875
2,512,128,464.98907470703125,0.04649890747070313
2,512,256,462.7912292480469,0.04627912292480469
2,512,512,446.7285461425781,0.04467285461425781
2,512,1024,437.4296569824219,0.04374296569824219
2,512,2048,441.33447265625,0.044133447265625
2,1024,1,429.91619873046875,0.04299161987304687
2,1024,2,436.2779541015625,0.04362779541015625
2,1024,4,451.1368408203125,0.04511368408203125
2,1024,8,454.7272644042969,0.04547272644042969
2,1024,16,462.74176025390625,0.04627417602539063
2,1024,32,458.36016845703125,0.045836016845703126
2,1024,64,465.82489013671875,0.046582489013671874
2,1024,128,466.7118225097656,0.046671182250976564
2,1024,256,464.004150390625,0.0464004150390625
2,1024,512,464.4465026855469,0.04644465026855469
2,1024,1024,463.7514953613281,0.04637514953613281
2,1024,2048,453.3337707519531,0.04533337707519531
2,2048,1,442.52093505859375,0.044252093505859375
2,2048,2,447.67486572265625,0.044767486572265626
2,2048,4,449.8280334472656,0.04498280334472656
2,2048,8,450.9691467285156,0.04509691467285156
2,2048,16,454.9775695800781,0.04549775695800781
2,2048,32,449.6905517578125,0.04496905517578125
2,2048,64,442.7496643066406,0.044274966430664066
2,2048,128,453.1613464355469,0.04531613464355469
2,2048,256,440.70904541015625,0.04407090454101562
2,2048,512,439.9880065917969,0.04399880065917969
2,2048,1024,450.58453369140625,0.045058453369140626
2,2048,2048,449.5093688964844,0.044950936889648435
4,1,1,438.63409423828125,0.043863409423828124
4,1,2,451.4666748046875,0.04514666748046875
4,1,4,443.95098876953125,0.04439509887695312
4,1,8,445.51177978515625,0.04455117797851563
4,1,16,444.5125427246094,0.04445125427246094
4,1,32,442.09173583984375,0.04420917358398437
4,1,64,444.45123291015625,0.044445123291015624
4,1,128,445.3061828613281,0.04453061828613281
4,1,256,455.3724060058594,0.045537240600585935
4,1,512,453.03131103515625,0.04530313110351562
4,1,1024,449.08685302734375,0.044908685302734376
4,1,2048,447.61395263671875,0.04476139526367188
4,2,1,428.6261291503906,0.04286261291503906
4,2,2,446.4014587402344,0.044640145874023436
4,2,4,447.33538818359375,0.04473353881835938
4,2,8,446.40740966796875,0.04464074096679688
4,2,16,448.3250427246094,0.04483250427246094
4,2,32,446.3997497558594,0.04463997497558594
4,2,64,449.6461181640625,0.04496461181640625
4,2,128,447.6347351074219,0.04476347351074219
4,2,256,450.8811950683594,0.04508811950683594
4,2,512,459.0586242675781,0.045905862426757815
4,2,1024,457.8241882324219,0.04578241882324219
4,2,2048,447.9038391113281,0.04479038391113281
4,4,1,455.2787780761719,0.04552787780761719
4,4,2,449.1426696777344,0.04491426696777344
4,4,4,439.0662841796875,0.04390662841796875
4,4,8,438.71234130859375,0.043871234130859374
4,4,16,438.51458740234375,0.04385145874023438
4,4,32,438.2816467285156,0.04382816467285156
4,4,64,435.7434997558594,0.04357434997558594
4,4,128,430.40789794921875,0.043040789794921874
4,4,256,432.7156677246094,0.04327156677246094
4,4,512,432.85772705078125,0.04328577270507813
4,4,1024,489.54278564453125,0.04895427856445313
4,4,2048,452.7952575683594,0.045279525756835935
4,8,1,439.4431457519531,0.04394431457519531
4,8,2,453.1535949707031,0.045315359497070315
4,8,4,447.7235107421875,0.04477235107421875
4,8,8,448.6334228515625,0.04486334228515625
4,8,16,451.9164733886719,0.045191647338867186
4,8,32,443.5216369628906,0.04435216369628906
4,8,64,451.80877685546875,0.04518087768554688
4,8,128,456.65362548828125,0.04566536254882812
4,8,256,437.9989318847656,0.04379989318847656
4,8,512,460.0022277832031,0.04600022277832031
4,8,1024,456.49273681640625,0.04564927368164062
4,8,2048,472.66998291015625,0.047266998291015626
4,16,1,450.38934326171875,0.04503893432617188
4,16,2,452.30230712890625,0.045230230712890625
4,16,4,460.14813232421875,0.046014813232421875
4,16,8,464.0126647949219,0.046401266479492186
4,16,16,439.6806640625,0.04396806640625
4,16,32,447.7979736328125,0.04477979736328125
4,16,64,449.9433288574219,0.044994332885742186
4,16,128,436.412353515625,0.0436412353515625
4,16,256,449.379638671875,0.0449379638671875
4,16,512,446.4288330078125,0.04464288330078125
4,16,1024,444.6332702636719,0.04446332702636719
4,16,2048,447.6510314941406,0.044765103149414065
4,32,1,441.06585693359375,0.044106585693359374
4,32,2,439.2749938964844,0.04392749938964844
4,32,4,432.3012390136719,0.043230123901367185
4,32,8,438.45660400390625,0.043845660400390625
4,32,16,434.17901611328125,0.04341790161132812
4,32,32,449.65936279296875,0.044965936279296875
4,32,64,443.2701110839844,0.044327011108398436
4,32,128,452.5209655761719,0.04525209655761719
4,32,256,453.6285705566406,0.04536285705566406
4,32,512,447.2811279296875,0.04472811279296875
4,32,1024,446.8217468261719,0.04468217468261719
4,32,2048,444.707763671875,0.0444707763671875
4,64,1,445.4354553222656,0.044543545532226565
4,64,2,449.8219299316406,0.04498219299316406
4,64,4,447.7428894042969,0.04477428894042969
4,64,8,446.3756103515625,0.04463756103515625
4,64,16,444.6735534667969,0.044467355346679685
4,64,32,446.89154052734375,0.044689154052734374
4,64,64,449.5550842285156,0.044955508422851564
4,64,128,447.2024841308594,0.04472024841308594
4,64,256,452.3479919433594,0.045234799194335935
4,64,512,453.9764099121094,0.045397640991210936
4,64,1024,452.1556091308594,0.045215560913085935
4,64,2048,446.5651550292969,0.044656515502929685
4,128,1,440.120849609375,0.0440120849609375
4,128,2,447.4283142089844,0.04474283142089844
4,128,4,454.4626770019531,0.04544626770019531
4,128,8,457.6820983886719,0.04576820983886719
4,128,16,465.23297119140625,0.046523297119140626
4,128,32,454.36761474609375,0.04543676147460937
4,128,64,457.8224182128906,0.045782241821289066
4,128,128,454.35858154296875,0.045435858154296876
4,128,256,438.5895080566406,0.043858950805664064
4,128,512,446.2791748046875,0.04462791748046875
4,128,1024,446.00457763671875,0.04460045776367187
4,128,2048,451.10272216796875,0.04511027221679687
4,256,1,459.23150634765625,0.045923150634765625
4,256,2,451.8327331542969,0.045183273315429685
4,256,4,450.2124328613281,0.045021243286132814
4,256,8,448.1690979003906,0.044816909790039064
4,256,16,444.238525390625,0.0444238525390625
4,256,32,448.4787902832031,0.04484787902832031
4,256,64,446.4600830078125,0.04464600830078125
4,256,128,436.88714599609375,0.04368871459960937
4,256,256,435.8484802246094,0.04358484802246094
4,256,512,453.8561706542969,0.045385617065429686
4,256,1024,465.7541198730469,0.046575411987304687
4,256,2048,448.1533203125,0.04481533203125
4,512,1,445.3891296386719,0.04453891296386719
4,512,2,466.7801208496094,0.04667801208496094
4,512,4,463.96356201171875,0.04639635620117188
4,512,8,458.9284973144531,0.045892849731445313
4,512,16,453.1624450683594,0.04531624450683594
4,512,32,445.6629333496094,0.04456629333496094
4,512,64,436.4854736328125,0.04364854736328125
4,512,128,440.7066650390625,0.04407066650390625
4,512,256,441.3244934082031,0.044132449340820314
4,512,512,449.88763427734375,0.04498876342773438
4,512,1024,459.14508056640625,0.04591450805664062
4,512,2048,450.9245910644531,0.04509245910644531
4,1024,1,450.63201904296875,0.04506320190429688
4,1024,2,449.71044921875,0.044971044921875
4,1024,4,454.7983093261719,0.04547983093261719
4,1024,8,445.3478698730469,0.04453478698730469
4,1024,16,456.8175964355469,0.045681759643554684
4,1024,32,466.61187744140625,0.046661187744140624
4,1024,64,448.818359375,0.0448818359375
4,1024,128,444.4428405761719,0.04444428405761719
4,1024,256,450.1253356933594,0.04501253356933594
4,1024,512,453.9089050292969,0.04539089050292969
4,1024,1024,451.47723388671875,0.04514772338867187
4,1024,2048,452.0321350097656,0.045203213500976565
4,2048,1,445.38458251953125,0.04453845825195313
4,2048,2,444.0498962402344,0.044404989624023436
4,2048,4,448.5530700683594,0.04485530700683594
4,2048,8,448.85382080078125,0.044885382080078126
4,2048,16,457.1877746582031,0.045718777465820315
4,2048,32,457.4972229003906,0.04574972229003906
4,2048,64,462.8131103515625,0.04628131103515625
4,2048,128,450.6229248046875,0.04506229248046875
4,2048,256,442.909912109375,0.0442909912109375
4,2048,512,444.06219482421875,0.04440621948242188
4,2048,1024,443.7923278808594,0.044379232788085934
4,2048,2048,457.6138916015625,0.04576138916015625
8,1,1,432.5867614746094,0.043258676147460935
8,1,2,444.1093444824219,0.044410934448242186
8,1,4,443.5096130371094,0.04435096130371094
8,1,8,442.4678039550781,0.04424678039550781
8,1,16,442.2916564941406,0.044229165649414065
8,1,32,446.22772216796875,0.04462277221679688
8,1,64,440.97784423828125,0.044097784423828126
8,1,128,439.4776611328125,0.04394776611328125
8,1,256,445.79656982421875,0.044579656982421875
8,1,512,436.1868896484375,0.04361868896484375
8,1,1024,435.74749755859375,0.04357474975585938
8,1,2048,444.47308349609375,0.044447308349609374
8,2,1,435.371337890625,0.0435371337890625
8,2,2,447.9453430175781,0.04479453430175781
8,2,4,459.8686218261719,0.04598686218261719
8,2,8,460.6499328613281,0.04606499328613281
8,2,16,455.9938659667969,0.04559938659667969
8,2,32,459.72857666015625,0.045972857666015624
8,2,64,465.5940246582031,0.04655940246582031
8,2,128,466.4780578613281,0.04664780578613281
8,2,256,456.73468017578125,0.04567346801757813
8,2,512,450.4555969238281,0.04504555969238281
8,2,1024,449.0367736816406,0.044903677368164065
8,2,2048,449.27923583984375,0.044927923583984376
8,4,1,440.89892578125,0.044089892578125
8,4,2,447.4013671875,0.04474013671875
8,4,4,466.86138916015625,0.046686138916015626
8,4,8,450.92767333984375,0.045092767333984374
8,4,16,453.2436218261719,0.045324362182617185
8,4,32,444.1008605957031,0.044410086059570315
8,4,64,442.88873291015625,0.04428887329101563
8,4,128,446.13427734375,0.044613427734375
8,4,256,448.18194580078125,0.04481819458007812
8,4,512,444.0576171875,0.04440576171875
8,4,1024,439.96832275390625,0.04399683227539063
8,4,2048,439.7578430175781,0.04397578430175781
8,8,1,435.53125,0.043553125
8,8,2,444.5924377441406,0.04445924377441406
8,8,4,452.5262145996094,0.04525262145996094
8,8,8,445.4408874511719,0.044544088745117186
8,8,16,440.40509033203125,0.044040509033203126
8,8,32,451.5796203613281,0.045157962036132815
8,8,64,442.2755432128906,0.04422755432128906
8,8,128,451.9625549316406,0.04519625549316406
8,8,256,467.1761169433594,0.046717611694335935
8,8,512,463.7293395996094,0.046372933959960935
8,8,1024,473.677978515625,0.0473677978515625
8,8,2048,462.96246337890625,0.046296246337890624
8,16,1,443.3401184082031,0.044334011840820316
8,16,2,479.4065856933594,0.04794065856933594
8,16,4,456.43328857421875,0.04564332885742187
8,16,8,451.1283264160156,0.04511283264160156
8,16,16,450.3079528808594,0.045030795288085936
8,16,32,450.4367980957031,0.04504367980957031
8,16,64,449.6655578613281,0.04496655578613281
8,16,128,456.4051208496094,0.045640512084960935
8,16,256,455.93890380859375,0.04559389038085938
8,16,512,484.8164978027344,0.04848164978027344
8,16,1024,449.84368896484375,0.04498436889648438
8,16,2048,453.6442565917969,0.04536442565917969
8,32,1,442.8783874511719,0.044287838745117186
8,32,2,472.5663146972656,0.047256631469726564
8,32,4,450.74859619140625,0.04507485961914062
8,32,8,451.9783630371094,0.045197836303710937
8,32,16,453.40325927734375,0.045340325927734376
8,32,32,447.293701171875,0.0447293701171875
8,32,64,468.3667297363281,0.04683667297363281
8,32,128,453.65216064453125,0.04536521606445312
8,32,256,451.99029541015625,0.04519902954101562
8,32,512,449.9370422363281,0.04499370422363281
8,32,1024,454.8294982910156,0.04548294982910156
8,32,2048,458.3244934082031,0.045832449340820314
8,64,1,452.0409851074219,0.04520409851074219
8,64,2,464.89703369140625,0.04648970336914063
8,64,4,456.2446594238281,0.045624465942382814
8,64,8,462.48504638671875,0.046248504638671875
8,64,16,442.7001647949219,0.044270016479492184
8,64,32,443.2056884765625,0.04432056884765625
8,64,64,444.79510498046875,0.044479510498046874
8,64,128,447.6703186035156,0.04476703186035156
8,64,256,446.17047119140625,0.04461704711914063
8,64,512,451.553466796875,0.0451553466796875
8,64,1024,447.6723937988281,0.04476723937988281
8,64,2048,455.4504089355469,0.04554504089355469
8,128,1,446.9083557128906,0.04469083557128906
8,128,2,445.8232116699219,0.044582321166992185
8,128,4,442.99395751953125,0.04429939575195312
8,128,8,450.495361328125,0.0450495361328125
8,128,16,452.48834228515625,0.045248834228515625
8,128,32,447.7020568847656,0.04477020568847656
8,128,64,450.10089111328125,0.04501008911132812
8,128,128,452.0010070800781,0.04520010070800781
8,128,256,451.8082580566406,0.045180825805664064
8,128,512,455.88555908203125,0.04558855590820313
8,128,1024,475.7830505371094,0.04757830505371094
8,128,2048,457.39739990234375,0.045739739990234375
8,256,1,448.88507080078125,0.044888507080078126
8,256,2,457.1065673828125,0.04571065673828125
8,256,4,454.4022521972656,0.045440225219726564
8,256,8,460.1110534667969,0.04601110534667969
8,256,16,445.6901550292969,0.04456901550292969
8,256,32,451.3115234375,0.04513115234375
8,256,64,442.2575988769531,0.04422575988769531
8,256,128,441.60986328125,0.044160986328125
8,256,256,440.3293151855469,0.04403293151855469
8,256,512,446.68603515625,0.044668603515625
8,256,1024,449.6795959472656,0.04496795959472656
8,256,2048,448.22039794921875,0.04482203979492187
8,512,1,446.68804931640625,0.044668804931640625
8,512,2,442.59771728515625,0.044259771728515626
8,512,4,446.7423095703125,0.04467423095703125
8,512,8,446.1258544921875,0.04461258544921875
8,512,16,444.61151123046875,0.044461151123046876
8,512,32,444.9931640625,0.04449931640625
8,512,64,439.99713134765625,0.043999713134765625
8,512,128,441.447021484375,0.0441447021484375
8,512,256,443.453369140625,0.0443453369140625
8,512,512,445.135986328125,0.0445135986328125
8,512,1024,443.5348815917969,0.04435348815917969
8,512,2048,439.9070129394531,0.04399070129394531
8,1024,1,430.6466064453125,0.04306466064453125
8,1024,2,438.6651306152344,0.043866513061523435
8,1024,4,437.3659973144531,0.043736599731445315
8,1024,8,440.7358703613281,0.04407358703613281
8,1024,16,434.6066589355469,0.043460665893554684
8,1024,32,444.0185546875,0.04440185546875
8,1024,64,442.4053649902344,0.04424053649902344
8,1024,128,460.1081848144531,0.04601081848144531
8,1024,256,454.56982421875,0.045456982421875
8,1024,512,468.97528076171875,0.046897528076171875
8,1024,1024,462.1981506347656,0.04621981506347656
8,1024,2048,493.3443908691406,0.04933443908691406
8,2048,1,441.8233947753906,0.044182339477539065
8,2048,2,468.753662109375,0.0468753662109375
8,2048,4,471.947509765625,0.0471947509765625
8,2048,8,480.4420471191406,0.04804420471191406
8,2048,16,511.31500244140625,0.05113150024414063
8,2048,32,547.9943237304688,0.05479943237304687
8,2048,64,554.3515014648438,0.055435150146484376
8,2048,128,562.322021484375,0.0562322021484375
8,2048,256,563.8308715820312,0.05638308715820312
8,2048,512,703.3230590820312,0.07033230590820312
8,2048,1024,720.518310546875,0.0720518310546875
8,2048,2048,843.4278564453125,0.08434278564453125
16,1,1,444.06048583984375,0.04440604858398438
16,1,2,455.32061767578125,0.045532061767578125
16,1,4,459.7753601074219,0.045977536010742184
16,1,8,459.2905578613281,0.045929055786132815
16,1,16,452.30364990234375,0.045230364990234376
16,1,32,443.03045654296875,0.04430304565429687
16,1,64,439.1267395019531,0.04391267395019531
16,1,128,449.0426330566406,0.04490426330566406
16,1,256,453.10113525390625,0.045310113525390626
16,1,512,448.2418212890625,0.04482418212890625
16,1,1024,437.5688171386719,0.043756881713867185
16,1,2048,432.9778137207031,0.04329778137207031
16,2,1,437.04107666015625,0.043704107666015624
16,2,2,446.8428039550781,0.044684280395507814
16,2,4,446.0202941894531,0.04460202941894531
16,2,8,452.58245849609375,0.04525824584960938
16,2,16,438.3268127441406,0.04383268127441406
16,2,32,444.9472351074219,0.044494723510742185
16,2,64,440.6992492675781,0.04406992492675781
16,2,128,442.23974609375,0.044223974609375
16,2,256,442.3177795410156,0.04423177795410156
16,2,512,441.8518981933594,0.04418518981933594
16,2,1024,437.65081787109375,0.043765081787109375
16,2,2048,443.03179931640625,0.044303179931640624
16,4,1,436.0806579589844,0.04360806579589844
